id,mw,logp,smiles,ic50,unit,canonical,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
CHEMBL3618125,501.97,4.71,COc1ccc(Nc2cc(-c3ccc(C(=O)NCCNC(=O)c4ccccc4Cl)cc3)ncn2)cc1,9240,nM,COc1ccc(Nc2cc(-c3ccc(C(=O)NCCNC(=O)c4ccccc4Cl)cc3)ncn2)cc1,13.57862635,-4.141904111,13.57862635,0.008952652,0.286816832,501.974,477.782,501.1567673,182,0,0.252355585,-0.496765888,0.496765888,0.252355585,1,1.722222222,2.472222222,11.4855023,-0.24331231,0.399346826,-2.530444169,0.464153201,-2.772869359,2.644846997,-0.943047838,1.816987638,2398.817182,46.20977761,41.33877732,18.09470627,27.2691505,21.08318758,9.619511268,6.008917769,6.386882242,3.752707749,4.036181104,2.208561949,2.383886617,-4.43,1.46082E+12,8.600327932,11.81222702,6.366980183,247.1495964,20.66630301,19.24150488,4.235526235,0,11.81435946,0,9.589074368,9.967957042,0,0,35.77061472,48.33934966,35.85042733,50.73313638,47.34739324,34.9205484,0,20.58758375,0,0,25.34148518,101.0043512,0,17.00689132,20.66630301,11.50524905,5.749511833,11.60093989,41.81398833,0,0,49.50190703,84.85481491,9.258159549,11.25737949,0,105.24,171.9821496,9.589074368,0,5.309813353,0,0,0,0,0,14.70482,44.6223958,199.0573366,5.883536584,33.94946134,-2.639793788,-5.479472787,-6.089682582,-14.76682266,-1.085655564,-8.247638882,-3.220157171,0.111111111,36,3,8,0,0,0,3,1,4,6,3,9,10,0,0,0,4,4.709,139.8631,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL3618123,510.6,4.12,COc1ccc(Nc2cc(-c3ccc(C(=O)NCCNC(=O)c4cccc(N(C)C)c4)cc3)ncn2)cc1,9250,nM,COc1ccc(Nc2cc(-c3ccc(C(=O)NCCNC(=O)c4cccc(N(C)C)c4)cc3)ncn2)cc1,13.74539788,-4.346979417,13.74539788,0.025708704,0.27549064,510.598,480.358,510.2379388,194,0,0.250917995,-0.496765888,0.496765888,0.250917995,0.947368421,1.684210526,2.394736842,11.07541859,-0.246146862,1.40383E-16,-2.534143447,0.082370633,-2.773095206,1.893755053,-0.950660679,1.830869133,2668.187981,52.78712788,48.40802644,18.40802644,30.60248383,24.56502574,9.723384952,6.378952526,6.378952526,3.946381268,3.946381268,2.316555562,2.316555562,-4.92,3.13738E+13,7.796400694,12.35571094,6.848440199,263.7658711,25.56621274,19.24150488,4.235526235,0,11.81435946,0,9.589074368,9.967957042,0,0,18.12725612,54.38176837,69.27747024,40.14705158,55.57194457,29.00699479,0,20.58758375,0,0,44.19304871,95.9817179,0,17.00689132,25.56621274,17.19263533,5.749511833,0,55.76564213,0,0,57.72645837,84.85481491,4.235526235,11.25737949,0,108.48,191.4984661,9.589074368,0,5.309813353,0,0,0,0,0,14.70482,41.24600725,247.5312726,0,34.04834813,-2.006474605,-7.648842445,-6.59811447,-17.06847679,-1.131576809,-16.12622245,-3.24991318,0.172413793,38,3,9,0,0,0,3,1,4,7,3,9,13,0,0,0,4,4.1216,149.1801,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL1242579,488.35,6.76,O=C(O)c1ccc(C(=O)/C(=C\c2ccc(Cl)c([N+](=O)[O-])c2)SCc2ccc(Cl)cc2)cc1,10000,nM,O=C(O)c1ccc(C(=O)/C(=C\c2ccc(Cl)c([N+](=O)[O-])c2)SCc2ccc(Cl)cc2)cc1,14.07313472,-3.276667485,14.07313472,0.371879147,0.162928316,488.348,473.228,487.0047989,162,0,0.335178995,-0.477639247,0.477639247,0.335178995,1.125,1.78125,2.40625,12.90284395,-0.163970087,0.655653954,-2.330342742,0.756797475,-2.216839685,3.751419768,-0.73553126,2.544236807,1899.12133,36.19326975,30.15263228,17.48098676,21.55813673,15.39558866,9.559765896,5.38351097,6.955936497,3.281718709,4.541966449,1.903512217,2.815540111,-3.13,4478841820,10.65769386,10.45531285,5.972973714,218.341823,5.108808191,5.022633314,5.783244946,0,7.118585932,5.969305288,14.90885545,4.794537184,0,11.76188495,53.41397332,47.39106827,25.07497751,31.84100173,38.81181339,58.45577298,1.431199657,0,0,5.704956885,0,113.7851332,0,0,0,5.687386275,0,34.96376473,21.78466947,5.704956885,10.11431827,51.03350012,71.3717423,10.04526663,7.483271403,0,97.51,137.7910911,19.70339264,0,11.76188495,0,0,0,0,0,5.108808191,43.82369922,122.4999427,11.23000448,35.19981641,13.7187956,-9.043757555,-3.400276241,-13.73230312,0,0,0,0.043478261,32,1,6,0,0,0,3,0,3,6,1,9,8,0,0,0,3,6.757,126.5622,0,0,0,0,1,0,0,0,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CHEMBL1242857,471.89,6.24,O=C(O)c1ccc(C(=O)/C(=C\c2ccc(Cl)c([N+](=O)[O-])c2)SCc2ccccc2F)cc1,10000,nM,O=C(O)c1ccc(C(=O)/C(=C\c2ccc(Cl)c([N+](=O)[O-])c2)SCc2ccccc2F)cc1,15.19742945,-3.488858843,15.19742945,0.510019736,0.180522772,471.893,456.773,471.0343495,162,0,0.335178995,-0.477639247,0.477639247,0.335178995,1.21875,1.90625,2.59375,12.90284395,-0.163978999,0.639784167,-2.319239844,0.756826423,-2.222280122,3.366056698,-0.735531144,2.544236807,1901.12133,36.19326975,30.15263228,16.72505781,21.55813673,15.39558866,9.181801423,5.38351097,6.577972024,3.328964268,4.400229772,1.922800135,2.778912749,-3.49,4478841820,10.41752922,10.21249553,5.598712806,212.2040922,5.108808191,10.83985415,5.783244946,0,7.118585932,5.969305288,14.90885545,9.184952232,0,11.76188495,47.85545214,41.34864956,20.0523442,31.84100173,43.20222844,46.85483309,1.431199657,0,0,5.704956885,0,114.5797207,0,0,0,10.07780132,0,23.36282484,21.78466947,5.704956885,15.93153911,51.03350012,71.3717423,5.022633314,7.483271403,0,97.51,150.3475636,19.70339264,4.390415048,0,0,0,0,0,0,5.108808191,32.22275933,135.9883636,5.261554096,34.96970663,14.3345799,-9.802591505,-5.338329032,-15.05217258,0,0,0,0.043478261,32,1,6,0,0,0,3,0,3,6,1,9,8,0,0,0,3,6.2427,121.5102,0,0,0,0,1,0,0,0,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CHEMBL1240546,437.45,5.59,O=C(O)c1ccc(C(=O)/C(=C\c2ccc(F)c([N+](=O)[O-])c2)SCc2ccccc2)cc1,2500,nM,O=C(O)c1ccc(C(=O)/C(=C\c2ccc(F)c([N+](=O)[O-])c2)SCc2ccccc2)cc1,14.54520894,-3.349369817,14.54520894,0.450783625,0.213528996,437.448,421.32,437.0733218,156,0,0.335178995,-0.477639247,0.477639247,0.335178995,1.161290323,1.838709677,2.483870968,12.75284862,-0.163980572,0.591733063,-2.333494142,0.715573947,-2.219063834,3.026282829,-0.735531333,2.544236807,1895.724689,36.19326975,30.77466781,15.59116439,21.55813673,15.70660642,8.614854713,5.194528734,6.011025315,3.187227591,3.984995432,1.856266657,2.51030576,-3.78,4478841820,9.151502013,9.815374555,5.640365273,203.3057964,5.108808191,0,5.783244946,5.817220841,1.431199657,11.65669156,14.90885545,4.794537184,4.390415048,11.76188495,48.33934966,35.30623085,20.0523442,33.21176028,44.572987,35.2538932,1.431199657,0,0,5.704956885,0,115.5995061,0,0,0,10.07780132,0,11.76188495,21.78466947,5.704956885,15.93153911,52.40425868,77.41416101,0,7.483271403,0,97.51,151.367349,24.09380768,0,0,0,0,0,0,0,5.108808191,21.992578,143.539873,-0.450783625,34.61746473,15.21516064,-9.882786114,-5.464381976,-16.32454667,0,0,0,0.043478261,31,1,6,0,0,0,3,0,3,6,1,8,8,0,0,0,3,5.5893,116.5002,0,0,0,0,1,0,0,0,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CHEMBL1242298,641.56,5.63,CN1CCN(CCNC(=O)c2ccc(C(=O)/C(=C\c3ccc(F)c([N+](=O)[O-])c3)SCc3ccc(Br)cc3)cc2)CC1,2500,nM,CN1CCN(CCNC(=O)c2ccc(C(=O)/C(=C\c3ccc(F)c([N+](=O)[O-])c3)SCc3ccc(Br)cc3)cc2)CC1,14.87687373,-4.719102874,14.87687373,0.500708987,0.125564129,641.563,611.323,640.1155168,214,0,0.304877423,-0.350752775,0.350752775,0.304877423,1.195121951,1.87804878,2.536585366,11.21038766,-0.243591869,9.9591E-17,-2.789202319,0.048704376,-2.926285767,2.234907128,-1.075848083,2.030271832,2757.81493,55.71821378,49.58602478,21.9885179,31.62419121,25.2692842,11.93156546,6.854650241,8.464145092,4.157923975,5.352190951,2.401860601,3.254149271,-3.38,7.68732E+13,10.11579558,14.49327191,8.800696427,292.6383768,10.20972308,0,7.195087025,5.817220841,5.907179729,5.687386275,24.60330237,0,4.390415048,11.76188495,46.14203744,54.36689517,86.88953454,29.01906735,60.06664067,51.12171154,0,15.10963281,0,5.704956885,45.95698501,114.0298069,0,0,5.309813353,10.07780132,0,27.69182885,72.37054019,5.704956885,15.93153911,71.59487846,75.84446181,1.411842078,6.052071746,0,95.79,210.802142,24.09380768,0,0,0,0,0,0,0,15.9299439,41.16384021,264.2227109,2.175979819,35.11802656,10.60517573,-11.48761163,-6.653942557,-17.78438899,0,-30.94594988,0,0.266666667,41,1,8,0,1,1,3,0,3,7,1,11,12,0,1,1,4,5.6308,163.5111,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,3,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CHEMBL3634544,429.48,2.98,COc1ccc(C(=O)NCCNC(=O)c2ccc(-c3cccc4[nH]nc(N)c34)cc2)cc1,100000,nM,COc1ccc(C(=O)NCCNC(=O)c2ccc(-c3cccc4[nH]nc(N)c34)cc2)cc1,13.5730541,-4.180936062,13.5730541,0.15338822,0.336546123,429.48,406.296,429.1800896,162,0,0.250844777,-0.49676777,0.49676777,0.250844777,1.125,1.78125,2.40625,11.28295551,-0.243314373,0.277817749,-2.530987246,0.379144185,-2.77301459,2.191871354,-0.943048405,1.841277093,2232.540732,42.34797029,38.46081285,15.46081285,24.96462004,19.56781214,8.331744165,5.610918538,5.610918538,3.695282234,3.695282234,2.290694516,2.290694516,-4.33,1.75049E+11,6.832694449,9.215276471,4.387853226,216.9300378,21.07620664,5.749511833,12.87707317,0,11.81435946,0,14.68078093,0,5.098681808,0,24.16967483,53.42383394,24.12062235,42.6145314,46.05880172,28.53514717,0,20.81001507,0,0,25.7513888,77.59350877,0,16.87641482,21.07620664,5.817862778,5.749511833,0,42.03641965,0,0,45.38963136,66.46660578,7.059210392,22.02982792,0,122.13,153.6563693,9.589074368,0,10.81142353,0,0,0,0,0,9.835544762,31.7328644,189.6893304,0,26.83338662,1.483073939,-5.113314409,-6.070570251,-12.9361077,0,-8.35157718,-3.284221397,0.125,32,5,8,0,0,0,3,1,4,5,4,8,9,0,0,0,4,2.9805,123.6025,0,0,0,1,0,2,1,0,0,0,2,2,0,0,0,1,3,1,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL3634538,435.43,3.25,Nc1n[nH]c2cccc(-c3ccc(C(=O)NCCNC(=O)c4ccc(F)c(F)c4)cc3)c12,75290,nM,Nc1n[nH]c2cccc(-c3ccc(C(=O)NCCNC(=O)c4ccc(F)c(F)c4)cc3)c12,14.10424812,-4.190391411,14.10424812,0.15657969,0.348335251,435.434,416.282,435.1506813,162,0,0.250949997,-0.381693247,0.381693247,0.250949997,1.0625,1.75,2.46875,11.91190904,-0.18023037,0.495636956,-2.530592426,0.516341672,-2.773052169,2.775497405,-0.931507639,1.874111799,2121.391024,39.14086351,34.3084935,15.3084935,23.28016863,17.53752833,8.301460348,5.682696793,5.682696793,3.715854611,3.715854611,2.306746341,2.306746341,-4.27,37358035538,8.011445242,8.844651693,4.26659536,208.1627392,16.33934368,0,24.51151485,0,11.81435946,0,14.68078093,8.780830095,5.098681808,0,24.16967483,47.38141523,24.12062235,30.09354472,44.61973464,28.53514717,0,20.81001507,0,0,18.71343634,83.18553174,0,11.12690298,16.33934368,14.59869287,0,0,34.99846719,0,11.63444168,39.90659714,60.42418708,7.059210392,22.02982792,0,112.9,146.460928,18.36990446,0,10.81142353,0,0,0,0,0,5.098681808,26.24983018,181.1414452,0,26.37361942,1.365000325,-5.303231161,-9.188664774,-12.50809946,0,-8.380069519,0,0.086956522,32,5,7,0,0,0,3,1,4,4,4,9,7,0,0,0,4,3.2501,116.9665,0,0,0,1,0,2,1,0,0,0,2,2,0,0,0,1,3,1,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL3634537,439.52,3.72,Cc1ccccc1C(=O)N1CCN(C(=O)c2ccc(-c3cccc4[nH]nc(N)c34)cc2)CC1,100000,nM,Cc1ccccc1C(=O)N1CCN(C(=O)c2ccc(-c3cccc4[nH]nc(N)c34)cc2)CC1,14.27975808,-4.324712122,14.27975808,0.179475615,0.508620078,439.519,414.319,439.200825,166,0,0.253743484,-0.381693247,0.381693247,0.253743484,1.03030303,1.757575758,2.484848485,11.01978793,-0.24376134,2.17478E-16,-2.720460498,2.02868E-16,-2.870248798,2.146263274,-0.998724394,1.776676652,2419.706404,44.64086351,41.05256456,16.05256456,26.16414323,21.21235026,8.87070947,6.225552713,6.225552713,4.267158778,4.267158778,2.723849156,2.723849156,-4.13,6.23276E+11,6.695973968,8.425343645,3.820747518,226.6543163,15.51953644,0,10.05338901,0,11.81435946,0,14.68078093,0,5.098681808,0,42.29693095,47.71192142,41.22661739,36.9473375,43.98128884,28.53514717,0,19.99020783,0,6.851892117,31.70715571,83.15696026,0,11.12690298,5.719716976,5.817862778,0,0,57.79200602,0,6.851892117,56.43611708,66.46660578,4.235526235,22.02982792,0,95.32,165.4581607,9.589074368,0,10.81142353,0,0,0,0,0,5.098681808,34.39221447,208.1570348,0,26.75805836,3.163834365,-7.117952551,-5.33287907,-13.50125358,0,-20.87684234,0,0.192307692,33,3,7,0,1,1,3,1,4,4,2,7,5,0,1,1,5,3.71872,128.9281,0,0,0,1,0,2,1,0,0,0,2,2,0,0,0,3,1,1,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL3634536,455.52,3.42,COc1ccccc1C(=O)N1CCN(C(=O)c2ccc(-c3cccc4[nH]nc(N)c34)cc2)CC1,100000,nM,COc1ccccc1C(=O)N1CCN(C(=O)c2ccc(-c3cccc4[nH]nc(N)c34)cc2)CC1,14.29685863,-4.333401535,14.29685863,0.182099237,0.490700665,455.518,430.318,455.1957397,172,0,0.257239998,-0.495924338,0.495924338,0.257239998,1.058823529,1.794117647,2.529411765,11.18938355,-0.243371026,8.09068E-17,-2.719849267,0.043548466,-2.870009238,2.148728137,-0.998713708,1.763780356,2441.968726,45.34797029,41.46081285,16.46081285,26.63726977,21.37059855,9.028957761,6.281738931,6.281738931,4.334813959,4.334813959,2.779115485,2.779115485,-4.33,9.71734E+11,7.085014702,8.897288872,3.831601914,231.7678615,20.25639939,5.749511833,10.05338901,0,11.81435946,0,14.68078093,0,5.098681808,0,36.25451225,41.33899652,31.55089023,53.66101712,48.71815179,28.53514717,0,19.99020783,0,0,38.74510817,77.59350877,0,16.87641482,10.45657993,5.817862778,5.749511833,0,64.82995848,0,0,50.87266559,66.46660578,4.235526235,22.02982792,0,104.55,165.8302814,9.589074368,0,10.81142353,0,0,0,0,0,9.835544762,34.39221447,211.7511196,0,26.79303743,3.156812557,-5.681221965,-6.831208798,-13.54014541,0,-17.33173177,-3.566661653,0.192307692,34,3,8,0,1,1,3,1,4,5,2,8,6,0,1,1,5,3.4189,130.7431,0,0,0,1,0,2,1,0,0,0,2,2,0,0,0,3,1,1,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL3634534,439.52,3.72,Cc1cccc(C(=O)N2CCN(C(=O)c3ccc(-c4cccc5[nH]nc(N)c45)cc3)CC2)c1,100000,nM,Cc1cccc(C(=O)N2CCN(C(=O)c3ccc(-c4cccc5[nH]nc(N)c45)cc3)CC2)c1,14.2653297,-4.304482846,14.2653297,0.17803029,0.508620078,439.519,414.319,439.200825,166,0,0.253483712,-0.381693247,0.381693247,0.253483712,1.03030303,1.727272727,2.424242424,11.12731789,-0.243752703,6.58117E-17,-2.720227648,0.050168797,-2.870134349,2.14613826,-0.998716274,1.764347903,2419.706404,44.64086351,41.05256456,16.05256456,26.16414323,21.21235026,8.87070947,6.225552713,6.225552713,4.204658778,4.204658778,2.701632788,2.701632788,-4.13,6.08641E+11,6.695973968,8.425343645,3.932508411,226.6543163,15.51953644,0,10.05338901,0,11.81435946,0,14.68078093,0,5.098681808,0,41.81796374,48.19088864,41.22661739,36.9473375,43.98128884,28.53514717,0,19.99020783,0,6.851892117,31.70715571,83.15696026,0,11.12690298,5.719716976,5.817862778,0,0,57.79200602,0,6.851892117,56.43611708,66.46660578,4.235526235,22.02982792,0,95.32,165.4581607,9.589074368,0,10.81142353,0,0,0,0,0,5.098681808,34.39221447,207.8808371,0,26.68288582,3.1682182,-6.908522984,-5.284407553,-13.66853308,0,-20.62047747,0,0.192307692,33,3,7,0,1,1,3,1,4,4,2,7,5,0,1,1,5,3.71872,128.9281,0,0,0,1,0,2,1,0,0,0,2,2,0,0,0,3,1,1,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL4447486,514.55,7.46,CCc1cc(-c2cc(C(=O)Nc3cccc(C(F)(F)F)c3)ccc2CC)cc(-c2cnc3cnccn23)c1,10000,nM,CCc1cc(-c2cc(C(=O)Nc3cccc(C(F)(F)F)c3)ccc2CC)cc(-c2cnc3cnccn23)c1,14.16721068,-5.614000656,14.16721068,0.460561633,0.255893919,514.551,489.351,514.1980461,192,0,0.415985518,-0.321982541,0.415985518,0.321982541,1.078947368,1.921052632,2.736842105,11.54907517,-0.249097351,0.001848363,-2.453291925,0.4192,-2.362762336,2.438207495,-1.052659968,2.103359607,2797.899042,48.50267083,43.33099609,18.33099609,28.40328954,22.48074563,10.03353203,7.066766015,7.066766015,4.698516361,4.698516361,3.074334203,3.074334203,-4.46,5.26527E+12,9.079927935,10.12579937,5.021377112,252.7401044,5.309813353,0,7.059019299,0,5.907179729,6.176298517,14.17921031,4.983978521,13.17124514,0,31.83104036,77.29658672,42.86766524,42.79378969,52.27582975,17.24174322,0,14.36865165,0,32.62593255,5.309813353,107.3695739,0,22.38428247,5.309813353,18.85863142,0,0,20.27583138,18.92214832,0,73.65033273,85.11576792,1.411842078,28.03145969,0,59.29,184.9313455,20.70729944,0,0,4.400694606,0,0,0,0,9.967957042,31.56853031,252.1847203,0,21.37057892,-0.726385874,-14.8543721,-2.227807235,-16.45461761,-17.53328798,-7.842161724,0,0.166666667,38,1,5,0,0,0,3,2,5,4,1,8,8,0,0,0,5,7.4592,142.0122,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL3804972,554.62,4.82,CC(C)C(=O)Nc1ccc(-c2ccc(NCC(=O)Nc3ccc(CN4CCNCC4)c(C(F)(F)F)c3)cc2)cn1,10000,nM,CC(C)C(=O)Nc1ccc(-c2ccc(NCC(=O)Nc3ccc(CN4CCNCC4)c(C(F)(F)F)c3)cc2)cn1,15.01349877,-6.228413201,15.01349877,0.692332907,0.302987145,554.617,521.353,554.261709,212,0,0.416299499,-0.376152711,0.416299499,0.376152711,1.15,1.85,2.55,10.82801082,-0.245382834,1.05174E-16,-2.750459217,3.2861E-16,-2.915576773,1.485449336,-1.083845882,1.907837713,2711.901869,57.56351324,52.13367157,19.13367157,32.27418557,26.42093775,10.13208337,6.805935574,6.805935574,4.07451705,4.07451705,2.445985963,2.445985963,-3.96,1.46945E+14,8.526397371,12.9284645,8.026773696,277.5138996,21.23925341,7.229704856,4.235526235,11.81435946,0,6.176298517,14.4889841,4.983978521,13.17124514,0,31.83104036,47.38141523,84.79227081,28.50941385,68.15968595,29.00699479,0,15.19370161,5.893957685,26.37694244,48.41373848,71.68156656,0,11.12690298,21.23925341,30.36388047,0,0,54.18254613,22.26223257,5.893957685,64.58268535,60.55466358,5.647368313,11.12690298,0,98.39,202.709826,9.589074368,13.17124514,0,0,0,0,0,0,4.983978521,45.39936644,313.6547711,0,29.09547597,-3.502677905,-11.28247144,-10.56339651,-15.55683491,-7.641240812,-34.03695883,0,0.344827586,40,4,8,0,1,1,2,1,3,6,4,11,11,0,1,1,4,4.8177,149.8508,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,2,4,0,0,0,0,0,0,0,0,3,0,2,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
